network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
0,7,26,10.0,greedy_probability,index,stochastic,10,True,regret,2,0.000986,0.00053938,0.00011793,0.00043654,0.00031861,"{""get_credentials"": 0.202865, ""find_LAN_access_port"": 0.17336, ""spoof_MAC_address"": 0.128493, ""find_WLAN"": 0.071429, ""break_WPA_keys"": 0.071429, ""exploit_software_vulnerability"": 0.179064, ""run_malicous_script"": 0.17336}","{""get_credentials"": [0.000438, 0.00037, 0.000286, 0.000192, 0.00012], ""find_LAN_access_port"": [0.000921, 0.000735, 0.000479], ""spoof_MAC_address"": [0.006366, 0.005793, 0.005008, 0.00396], ""find_WLAN"": [0.003829, 0.00322, 0.002311], ""break_WPA_keys"": [0.009405, 0.007757, 0.00556, 0.003572], ""exploit_software_vulnerability"": [0.02429, 0.02121, 0.017025, 0.011531], ""run_malicous_script"": [0.152699, 0.128947, 0.0916]}"
1,8,29,10.0,greedy_probability,index,stochastic,10,True,regret,121,0.029306,0.00099819,0.00008588,0.02050504,0.02041916,"{""BribeProgrammer"": 0.380487, ""ProgrammerObtainsTheCode"": 0.233932, ""HireRobberA"": 0.001033, ""BugInComputerSystem"": 0.001033, ""ExploitBug"": 0.001033, ""HireRobberB"": 0.001033, ""RobberBreaksIntoSystem"": 0.001033, ""UseCodeInProduct"": 0.380415}","{""BribeProgrammer"": [3.7e-05, 3.1e-05, 2.4e-05, 1.6e-05], ""ProgrammerObtainsTheCode"": [0.001875, 0.001666, 0.001394, 0.001052], ""HireRobberA"": [0.020413, 0.020364, 0.020256], ""BugInComputerSystem"": [0.020683, 0.020643, 0.02057, 0.020424], ""ExploitBug"": [0.020935, 0.020886, 0.020788], ""HireRobberB"": [0.02061, 0.020559, 0.020445], ""RobberBreaksIntoSystem"": [0.020909, 0.020821, 0.020609], ""UseCodeInProduct"": [0.021188, 0.019876, 0.017682, 0.014373, 0.009479]}"
2,11,43,10.0,greedy_probability,index,stochastic,10,True,regret,3196,0.488488,0.00099991,0.00004515,0.99967490,0.99962975,"{""BreakIntoComputerCentre"": 2.8e-05, ""Unattended Guest"": 2.8e-05, ""CorruptSysAdmin"": 0.999716, ""ObtainPasswordFileA"": 2.8e-05, ""EncounterGuessablePasswordA"": 2.8e-05, ""LookOverSysAdminShoulderA"": 2.8e-05, ""TrojanHorseSAAccountA"": 2.8e-05, ""ObtainPasswordFileB"": 2.8e-05, ""EncounterGuessablePasswordB"": 2.8e-05, ""LookOverSysAdminShoulderB"": 2.8e-05, ""TrojanHorseSAAccountB"": 2.8e-05}","{""BreakIntoComputerCentre"": [0.999588, 0.999464, 0.99921], ""Unattended Guest"": [0.999677, 0.999631, 0.999534], ""CorruptSysAdmin"": [4.3e-05, 3.9e-05, 3.3e-05], ""ObtainPasswordFileA"": [0.999303, 0.999208, 0.99905, 0.998734], ""EncounterGuessablePasswordA"": [0.999687, 0.999649, 0.999582, 0.999453, 0.999232], ""LookOverSysAdminShoulderA"": [0.999661, 0.999599, 0.999483, 0.999252], ""TrojanHorseSAAccountA"": [0.999635, 0.999556, 0.999408, 0.999083], ""ObtainPasswordFileB"": [0.999303, 0.999208, 0.99905, 0.998734], ""EncounterGuessablePasswordB"": [0.999687, 0.999649, 0.999582, 0.999453, 0.999232], ""LookOverSysAdminShoulderB"": [0.999661, 0.999599, 0.999483, 0.999252], ""TrojanHorseSAAccountB"": [0.999635, 0.999556, 0.999408, 0.999083]}"
3,11,11,10.0,greedy_probability,index,stochastic,10,True,regret,1,0.000425,0.00000000,0.00001767,0.00001927,0.00000161,"{""Impersonation"": 0.090909, ""User_login"": 0.090909, ""Password_attack"": 0.090909, ""Unauthorized_login"": 0.090909, ""Packet_spoofing"": 0.090909, ""Sync_flood"": 0.090909, ""SQL_injection"": 0.090909, ""Insert_malicious_scripts"": 0.090909, ""Capture_packets"": 0.090909, ""Analyze_packets"": 0.090909, ""Modify_sensitive_data"": 0.090909}","{""Impersonation"": [0.0], ""User_login"": [2.3e-05], ""Password_attack"": [2.2e-05], ""Unauthorized_login"": [2.2e-05], ""Packet_spoofing"": [0.004567], ""Sync_flood"": [0.004567], ""SQL_injection"": [5e-06], ""Insert_malicious_scripts"": [0.005369], ""Capture_packets"": [0.0], ""Analyze_packets"": [3e-06], ""Modify_sensitive_data"": [0.001779]}"
4,12,37,10.0,greedy_probability,index,stochastic,10,True,regret,487,0.236374,0.00099855,0.00003082,0.80931642,0.80928560,"{""Guessing"": 0.000171, ""Dictionary"": 0.306558, ""Bruteforce"": 0.000171, ""GenericReconnaissanceA"": 0.303294, ""EmailTrapExecution"": 0.000171, ""PhoneTrapExecution"": 0.000171, ""GenericReconnaissanceB"": 0.388607, ""PayloadCrafting"": 0.000171, ""EmailFileExecution"": 0.000171, ""PhysicalReconnaissance"": 0.000171, ""KeyloggerLocalInstallation"": 0.000171, ""PasswordIntercept"": 0.000171}","{""Guessing"": [0.994677, 0.990575, 0.981326, 0.958942], ""Dictionary"": [0.036746, 0.02943, 0.022937], ""Bruteforce"": [0.987915, 0.979041, 0.958942, 0.921123, 0.85378], ""GenericReconnaissanceA"": [0.029108, 0.025718, 0.021056], ""EmailTrapExecution"": [0.994129, 0.990026, 0.979041], ""PhoneTrapExecution"": [0.993196, 0.986997], ""GenericReconnaissanceB"": [0.009808, 0.008645, 0.007056], ""PayloadCrafting"": [0.987488, 0.98587, 0.982496], ""EmailFileExecution"": [0.992509, 0.990835, 0.986814], ""PhysicalReconnaissance"": [0.985689, 0.984189, 0.981427], ""KeyloggerLocalInstallation"": [0.991455, 0.98875, 0.983605], ""PasswordIntercept"": [0.996896, 0.995513]}"
5,18,18,10.0,greedy_probability,index,stochastic,10,True,regret,1,0.002587,0.00000000,0.00129037,0.00304928,0.00175891,"{""10"": 0.055556, ""11"": 0.055556, ""12"": 0.055556, ""13"": 0.055556, ""14"": 0.055556, ""15"": 0.055556, ""16"": 0.055556, ""17"": 0.055556, ""18"": 0.055556, ""19"": 0.055556, ""20"": 0.055556, ""3"": 0.055556, ""21"": 0.055556, ""22"": 0.055556, ""23"": 0.055556, ""24"": 0.055556, ""25"": 0.055556, ""26"": 0.055556}","{""10"": [0.00088], ""11"": [0.011825], ""12"": [0.147951], ""13"": [0.000363], ""14"": [0.000363], ""15"": [0.000363], ""16"": [0.000363], ""17"": [0.000363], ""18"": [0.000363], ""19"": [0.000363], ""20"": [0.000363], ""3"": [0.005768], ""21"": [0.001085], ""22"": [0.048539], ""23"": [0.001085], ""24"": [0.048539], ""25"": [0.000968], ""26"": [0.000968]}"
6,45,45,10.0,greedy_probability,index,stochastic,10,True,regret,1589,35.308849,0.00099948,0.00007959,0.85210992,0.85203033,"{""X1"": 1.4e-05, ""X2"": 1.4e-05, ""X3"": 0.230358, ""X4"": 1.4e-05, ""X5"": 1.4e-05, ""X6"": 0.003444, ""X7"": 0.00277, ""X8"": 0.756994, ""X9"": 1.4e-05, ""X10"": 1.4e-05, ""X11"": 1.4e-05, ""X12"": 1.4e-05, ""X13"": 1.4e-05, ""X14"": 1.4e-05, ""X15"": 1.4e-05, ""X16"": 1.4e-05, ""X17"": 1.4e-05, ""X18"": 1.4e-05, ""X19"": 1.4e-05, ""X20"": 1.4e-05, ""X21"": 1.4e-05, ""X22"": 1.4e-05, ""X23"": 1.4e-05, ""X24"": 1.4e-05, ""X25"": 1.4e-05, ""X26"": 1.4e-05, ""X27"": 1.4e-05, ""X28"": 1.4e-05, ""X29"": 8.7e-05, ""X30"": 1.4e-05, ""X31"": 0.002691, ""X32"": 0.00298, ""X33"": 8.7e-05, ""X34"": 1.4e-05, ""X35"": 8.7e-05, ""X36"": 1.4e-05, ""X37"": 1.4e-05, ""X38"": 1.4e-05, ""X44"": 1.4e-05, ""X45"": 1.4e-05, ""X39"": 1.4e-05, ""X40"": 1.4e-05, ""X41"": 1.4e-05, ""X42"": 1.4e-05, ""X43"": 1.4e-05}","{""X1"": [0.994121], ""X2"": [0.996497], ""X3"": [0.008609], ""X4"": [0.996101], ""X5"": [0.994], ""X6"": [0.689448], ""X7"": [0.724038], ""X8"": [4.1e-05], ""X9"": [0.996012], ""X10"": [0.995189], ""X11"": [0.995395], ""X12"": [0.995507], ""X13"": [0.996853], ""X14"": [0.996713], ""X15"": [0.996997], ""X16"": [0.996113], ""X17"": [0.996457], ""X18"": [0.99686], ""X19"": [0.996713], ""X20"": [0.995225], ""X21"": [0.996575], ""X22"": [0.996947], ""X23"": [0.996521], ""X24"": [0.994399], ""X25"": [0.997804], ""X26"": [0.997931], ""X27"": [0.995225], ""X28"": [0.997679], ""X29"": [0.988124], ""X30"": [0.994], ""X31"": [0.728516], ""X32"": [0.71946], ""X33"": [0.987563], ""X34"": [0.995948], ""X35"": [0.987815], ""X36"": [0.996248], ""X37"": [0.995225], ""X38"": [0.997717], ""X44"": [0.99557], ""X45"": [0.995828], ""X39"": [0.995948], ""X40"": [0.995507], ""X41"": [0.996877], ""X42"": [0.996113], ""X43"": [0.996457]}"
7,25,25,10.0,greedy_probability,index,stochastic,10,True,regret,1,0.011529,0.00000000,0.00033403,0.00027903,-0.00005500,"{""Signal_and_communication"": 0.04, ""Frogs__switches_and_track_appliances"": 0.04, ""Other_way_and_structure"": 0.04, ""Rail__joint_bar_and_rail_anchoring"": 0.04, ""Roadbed"": 0.04, ""Track_geometry"": 0.04, ""Brakes__use_of"": 0.04, ""General_switching_rules"": 0.04, ""Loading_procedures"": 0.04, ""Miscellaneous"": 0.04, ""Speed"": 0.04, ""Switches__use_of"": 0.04, ""Train_handling/train_makeup"": 0.04, ""Axles_and_journal_bearings"": 0.04, ""Body"": 0.04, ""Brakes"": 0.04, ""Coupler_and_draft_system"": 0.04, ""General_mechanical_and_electrical_failures"": 0.04, ""Locomotive"": 0.04, ""Truck_component"": 0.04, ""Wheels"": 0.04, ""Environmental_conditions"": 0.04, ""Loading_procedures_misc"": 0.04, ""Other_miscellaneous"": 0.04, ""Unusual_operating_situations"": 0.04}","{""Signal_and_communication"": [2e-05], ""Frogs__switches_and_track_appliances"": [8.1e-05], ""Other_way_and_structure"": [2e-05], ""Rail__joint_bar_and_rail_anchoring"": [0.000406], ""Roadbed"": [0.000122], ""Track_geometry"": [0.000285], ""Brakes__use_of"": [2e-06], ""General_switching_rules"": [6.1e-05], ""Loading_procedures"": [2e-06], ""Miscellaneous"": [6.1e-05], ""Speed"": [4.1e-05], ""Switches__use_of"": [8.1e-05], ""Train_handling/train_makeup"": [0.000244], ""Axles_and_journal_bearings"": [0.000183], ""Body"": [2e-05], ""Brakes"": [0.000122], ""Coupler_and_draft_system"": [2e-05], ""General_mechanical_and_electrical_failures"": [2e-06], ""Locomotive"": [0.000142], ""Truck_component"": [8.1e-05], ""Wheels"": [0.000163], ""Environmental_conditions"": [0.000142], ""Loading_procedures_misc"": [8.1e-05], ""Other_miscellaneous"": [4.1e-05], ""Unusual_operating_situations"": [0.000102]}"
8,9,9,10.0,greedy_probability,index,stochastic,10,True,regret,1,0.000781,0.00000000,0.00125904,0.00120088,-0.00005816,"{""Truck_componenets"": 0.111111, ""Brakes__use_of"": 0.111111, ""Flagging__fixed__hand_and_radio_signals"": 0.111111, ""General_switching_rules"": 0.111111, ""Main-track_authority"": 0.111111, ""Miscellaneous"": 0.111111, ""Speed"": 0.111111, ""Train_handling/train_makeup"": 0.111111, ""Unusual_operating_situations"": 0.111111}","{""Truck_componenets"": [0.000182], ""Brakes__use_of"": [0.00054], ""Flagging__fixed__hand_and_radio_signals"": [0.000363], ""General_switching_rules"": [0.000182], ""Main-track_authority"": [0.000736], ""Miscellaneous"": [0.000363], ""Speed"": [0.00147], ""Train_handling/train_makeup"": [0.000182], ""Unusual_operating_situations"": [0.000182]}"
9,27,27,10.0,greedy_probability,index,stochastic,10,True,regret,1,0.004482,0.00000000,0.00549699,0.00582807,0.00033108,"{""B1"": 0.037037, ""B2"": 0.037037, ""B4"": 0.037037, ""B5"": 0.037037, ""B10"": 0.037037, ""B7"": 0.037037, ""B8"": 0.037037, ""B3"": 0.037037, ""B9"": 0.037037, ""B16"": 0.037037, ""B17"": 0.037037, ""B18"": 0.037037, ""B19"": 0.037037, ""B26"": 0.037037, ""B27"": 0.037037, ""B14"": 0.037037, ""B15"": 0.037037, ""B11"": 0.037037, ""B12"": 0.037037, ""B13"": 0.037037, ""B6"": 0.037037, ""B25"": 0.037037, ""B21"": 0.037037, ""B22"": 0.037037, ""B23"": 0.037037, ""B20"": 0.037037, ""B24"": 0.037037}","{""B1"": [6.7e-05], ""B2"": [6.7e-05], ""B4"": [0.005237], ""B5"": [6.7e-05], ""B10"": [2.2e-05], ""B7"": [5e-06], ""B8"": [2e-06], ""B3"": [2e-06], ""B9"": [0.020817], ""B16"": [0.006978], ""B17"": [0.053843], ""B18"": [0.009239], ""B19"": [0.006119], ""B26"": [0.002403], ""B27"": [0.001715], ""B14"": [0.007176], ""B15"": [0.008625], ""B11"": [2e-06], ""B12"": [2e-06], ""B13"": [2e-06], ""B6"": [6.7e-05], ""B25"": [0.001136], ""B21"": [2.2e-05], ""B22"": [0.004773], ""B23"": [0.006119], ""B20"": [0.006097], ""B24"": [0.008625]}"
