network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
0,7,26,5.0,greedy_probability,index,stochastic,1,True,regret,121,0.011026,0.00098990,0.00485105,0.01212624,0.00727519,"{""get_credentials"": 0.323068, ""find_LAN_access_port"": 0.182714, ""spoof_MAC_address"": 0.012462, ""find_WLAN"": 0.001181, ""break_WPA_keys"": 0.001181, ""exploit_software_vulnerability"": 0.270455, ""run_malicous_script"": 0.20894}","{""get_credentials"": [0.012173, 0.010416, 0.008156, 0.005569, 0.003516], ""find_LAN_access_port"": [0.024909, 0.020877, 0.0146], ""spoof_MAC_address"": [0.072183, 0.071554, 0.070486, 0.06849], ""find_WLAN"": [0.075783, 0.075566, 0.075035], ""break_WPA_keys"": [0.076544, 0.076305, 0.075773, 0.074748], ""exploit_software_vulnerability"": [0.07724, 0.068363, 0.055906, 0.038824], ""run_malicous_script"": [0.313136, 0.272454, 0.20324]}"
1,8,29,5.0,greedy_probability,index,stochastic,1,True,regret,1078,0.039982,0.00099972,0.00639966,0.07810048,0.07170082,"{""BribeProgrammer"": 0.4861, ""ProgrammerObtainsTheCode"": 0.013642, ""HireRobberA"": 0.000248, ""BugInComputerSystem"": 0.000248, ""ExploitBug"": 0.000248, ""HireRobberB"": 0.000248, ""RobberBreaksIntoSystem"": 0.000248, ""UseCodeInProduct"": 0.499016}","{""BribeProgrammer"": [0.005695, 0.00491, 0.003793, 0.002639], ""ProgrammerObtainsTheCode"": [0.073008, 0.072292, 0.07107, 0.068765], ""HireRobberA"": [0.078336, 0.078313, 0.078262], ""BugInComputerSystem"": [0.078461, 0.078442, 0.078409, 0.07834], ""ExploitBug"": [0.078576, 0.078554, 0.078508], ""HireRobberB"": [0.078427, 0.078403, 0.07835], ""RobberBreaksIntoSystem"": [0.078564, 0.078524, 0.078425], ""UseCodeInProduct"": [0.07869, 0.074088, 0.066316, 0.054409, 0.036387]}"
2,11,43,5.0,greedy_probability,index,stochastic,1,True,regret,2387,0.080720,0.00099963,0.00675625,0.99977286,0.99301660,"{""BreakIntoComputerCentre"": 3.8e-05, ""Unattended Guest"": 0.001961, ""CorruptSysAdmin"": 0.997696, ""ObtainPasswordFileA"": 3.8e-05, ""EncounterGuessablePasswordA"": 3.8e-05, ""LookOverSysAdminShoulderA"": 3.8e-05, ""TrojanHorseSAAccountA"": 3.8e-05, ""ObtainPasswordFileB"": 3.8e-05, ""EncounterGuessablePasswordB"": 3.8e-05, ""LookOverSysAdminShoulderB"": 3.8e-05, ""TrojanHorseSAAccountB"": 3.8e-05}","{""BreakIntoComputerCentre"": [0.999724, 0.999641, 0.999471], ""Unattended Guest"": [0.988926, 0.987364, 0.984102], ""CorruptSysAdmin"": [0.00641, 0.0058, 0.004985], ""ObtainPasswordFileA"": [0.999533, 0.99947, 0.999364, 0.999152], ""EncounterGuessablePasswordA"": [0.999791, 0.999765, 0.99972, 0.999634, 0.999486], ""LookOverSysAdminShoulderA"": [0.999773, 0.999732, 0.999654, 0.999499], ""TrojanHorseSAAccountA"": [0.999756, 0.999703, 0.999603, 0.999386], ""ObtainPasswordFileB"": [0.999533, 0.99947, 0.999364, 0.999152], ""EncounterGuessablePasswordB"": [0.999791, 0.999765, 0.99972, 0.999634, 0.999486], ""LookOverSysAdminShoulderB"": [0.999773, 0.999732, 0.999654, 0.999499], ""TrojanHorseSAAccountB"": [0.999756, 0.999703, 0.999603, 0.999386]}"
3,11,11,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.000068,0.00000000,0.00007205,0.00006625,-0.00000580,"{""Impersonation"": 0.090909, ""User_login"": 0.090909, ""Password_attack"": 0.090909, ""Unauthorized_login"": 0.090909, ""Packet_spoofing"": 0.090909, ""Sync_flood"": 0.090909, ""SQL_injection"": 0.090909, ""Insert_malicious_scripts"": 0.090909, ""Capture_packets"": 0.090909, ""Analyze_packets"": 0.090909, ""Modify_sensitive_data"": 0.090909}","{""Impersonation"": [0.0], ""User_login"": [0.000108], ""Password_attack"": [0.000105], ""Unauthorized_login"": [0.000105], ""Packet_spoofing"": [0.011679], ""Sync_flood"": [0.011679], ""SQL_injection"": [2e-05], ""Insert_malicious_scripts"": [0.013711], ""Capture_packets"": [0.0], ""Analyze_packets"": [1.4e-05], ""Modify_sensitive_data"": [0.00457]}"
4,12,37,5.0,greedy_probability,index,stochastic,1,True,regret,1228,0.083378,0.00099839,0.00481124,0.84774545,0.84293420,"{""Guessing"": 6.8e-05, ""Dictionary"": 0.33278, ""Bruteforce"": 6.8e-05, ""GenericReconnaissanceA"": 0.223733, ""EmailTrapExecution"": 6.8e-05, ""PhoneTrapExecution"": 6.8e-05, ""GenericReconnaissanceB"": 0.442876, ""PayloadCrafting"": 6.8e-05, ""EmailFileExecution"": 6.8e-05, ""PhysicalReconnaissance"": 6.8e-05, ""KeyloggerLocalInstallation"": 6.8e-05, ""PasswordIntercept"": 6.8e-05}","{""Guessing"": [0.998941, 0.998118, 0.996243, 0.991587], ""Dictionary"": [0.154154, 0.126534, 0.100843], ""Bruteforce"": [0.997582, 0.995776, 0.991587, 0.983315, 0.967178], ""GenericReconnaissanceA"": [0.223708, 0.202382, 0.171336], ""EmailTrapExecution"": [0.998831, 0.998008, 0.995776], ""PhoneTrapExecution"": [0.998644, 0.997396], ""GenericReconnaissanceB"": [0.055055, 0.048794, 0.040122], ""PayloadCrafting"": [0.9975, 0.997174, 0.99649], ""EmailFileExecution"": [0.998508, 0.998172, 0.997362], ""PhysicalReconnaissance"": [0.997136, 0.996833, 0.996272], ""KeyloggerLocalInstallation"": [0.998297, 0.997753, 0.996712], ""PasswordIntercept"": [0.999383, 0.999108]}"
5,18,18,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.000289,0.00000000,0.00374708,0.00519278,0.00144570,"{""10"": 0.055556, ""11"": 0.055556, ""12"": 0.055556, ""13"": 0.055556, ""14"": 0.055556, ""15"": 0.055556, ""16"": 0.055556, ""17"": 0.055556, ""18"": 0.055556, ""19"": 0.055556, ""20"": 0.055556, ""3"": 0.055556, ""21"": 0.055556, ""22"": 0.055556, ""23"": 0.055556, ""24"": 0.055556, ""25"": 0.055556, ""26"": 0.055556}","{""10"": [0.003462], ""11"": [0.034621], ""12"": [0.287182], ""13"": [0.000843], ""14"": [0.000843], ""15"": [0.000843], ""16"": [0.000843], ""17"": [0.000843], ""18"": [0.000843], ""19"": [0.000843], ""20"": [0.000843], ""3"": [0.013282], ""21"": [0.003292], ""22"": [0.105838], ""23"": [0.003292], ""24"": [0.105838], ""25"": [0.002244], ""26"": [0.002244]}"
6,45,45,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.006234,0.00000000,0.37922295,0.37804603,-0.00117692,"{""X1"": 0.022222, ""X2"": 0.022222, ""X3"": 0.022222, ""X4"": 0.022222, ""X5"": 0.022222, ""X6"": 0.022222, ""X7"": 0.022222, ""X8"": 0.022222, ""X9"": 0.022222, ""X10"": 0.022222, ""X11"": 0.022222, ""X12"": 0.022222, ""X13"": 0.022222, ""X14"": 0.022222, ""X15"": 0.022222, ""X16"": 0.022222, ""X17"": 0.022222, ""X18"": 0.022222, ""X19"": 0.022222, ""X20"": 0.022222, ""X21"": 0.022222, ""X22"": 0.022222, ""X23"": 0.022222, ""X24"": 0.022222, ""X25"": 0.022222, ""X26"": 0.022222, ""X27"": 0.022222, ""X28"": 0.022222, ""X29"": 0.022222, ""X30"": 0.022222, ""X31"": 0.022222, ""X32"": 0.022222, ""X33"": 0.022222, ""X34"": 0.022222, ""X35"": 0.022222, ""X36"": 0.022222, ""X37"": 0.022222, ""X38"": 0.022222, ""X44"": 0.022222, ""X45"": 0.022222, ""X39"": 0.022222, ""X40"": 0.022222, ""X41"": 0.022222, ""X42"": 0.022222, ""X43"": 0.022222}","{""X1"": [0.16753], ""X2"": [0.252942], ""X3"": [0.399675], ""X4"": [0.23315], ""X5"": [0.164689], ""X6"": [0.398261], ""X7"": [0.385358], ""X8"": [0.405416], ""X9"": [0.229126], ""X10"": [0.197543], ""X11"": [0.204604], ""X12"": [0.208674], ""X13"": [0.273763], ""X14"": [0.26518], ""X15"": [0.283241], ""X16"": [0.2337], ""X17"": [0.250798], ""X18"": [0.274211], ""X19"": [0.26518], ""X20"": [0.198747], ""X21"": [0.257238], ""X22"": [0.279859], ""X23"": [0.254222], ""X24"": [0.17443], ""X25"": [0.351007], ""X26"": [0.364656], ""X27"": [0.198747], ""X28"": [0.338402], ""X29"": [0.381671], ""X30"": [0.164689], ""X31"": [0.383746], ""X32"": [0.397613], ""X33"": [0.370205], ""X34"": [0.226335], ""X35"": [0.375161], ""X36"": [0.240141], ""X37"": [0.198747], ""X38"": [0.342106], ""X44"": [0.211012], ""X45"": [0.221207], ""X39"": [0.226335], ""X40"": [0.208674], ""X41"": [0.275285], ""X42"": [0.2337], ""X43"": [0.250798]}"
7,25,25,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.001247,0.00000000,0.00055676,0.00047842,-0.00007834,"{""Signal_and_communication"": 0.04, ""Frogs__switches_and_track_appliances"": 0.04, ""Other_way_and_structure"": 0.04, ""Rail__joint_bar_and_rail_anchoring"": 0.04, ""Roadbed"": 0.04, ""Track_geometry"": 0.04, ""Brakes__use_of"": 0.04, ""General_switching_rules"": 0.04, ""Loading_procedures"": 0.04, ""Miscellaneous"": 0.04, ""Speed"": 0.04, ""Switches__use_of"": 0.04, ""Train_handling/train_makeup"": 0.04, ""Axles_and_journal_bearings"": 0.04, ""Body"": 0.04, ""Brakes"": 0.04, ""Coupler_and_draft_system"": 0.04, ""General_mechanical_and_electrical_failures"": 0.04, ""Locomotive"": 0.04, ""Truck_component"": 0.04, ""Wheels"": 0.04, ""Environmental_conditions"": 0.04, ""Loading_procedures_misc"": 0.04, ""Other_miscellaneous"": 0.04, ""Unusual_operating_situations"": 0.04}","{""Signal_and_communication"": [4.5e-05], ""Frogs__switches_and_track_appliances"": [0.000181], ""Other_way_and_structure"": [4.5e-05], ""Rail__joint_bar_and_rail_anchoring"": [0.000903], ""Roadbed"": [0.000271], ""Track_geometry"": [0.000632], ""Brakes__use_of"": [5e-06], ""General_switching_rules"": [0.000135], ""Loading_procedures"": [5e-06], ""Miscellaneous"": [0.000135], ""Speed"": [9e-05], ""Switches__use_of"": [0.000181], ""Train_handling/train_makeup"": [0.000542], ""Axles_and_journal_bearings"": [0.000406], ""Body"": [4.5e-05], ""Brakes"": [0.000271], ""Coupler_and_draft_system"": [4.5e-05], ""General_mechanical_and_electrical_failures"": [5e-06], ""Locomotive"": [0.000316], ""Truck_component"": [0.000181], ""Wheels"": [0.000361], ""Environmental_conditions"": [0.000316], ""Loading_procedures_misc"": [0.000181], ""Other_miscellaneous"": [9e-05], ""Unusual_operating_situations"": [0.000226]}"
8,9,9,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.000107,0.00000000,0.00274606,0.00257327,-0.00017279,"{""Truck_componenets"": 0.111111, ""Brakes__use_of"": 0.111111, ""Flagging__fixed__hand_and_radio_signals"": 0.111111, ""General_switching_rules"": 0.111111, ""Main-track_authority"": 0.111111, ""Miscellaneous"": 0.111111, ""Speed"": 0.111111, ""Train_handling/train_makeup"": 0.111111, ""Unusual_operating_situations"": 0.111111}","{""Truck_componenets"": [0.000498], ""Brakes__use_of"": [0.001478], ""Flagging__fixed__hand_and_radio_signals"": [0.000995], ""General_switching_rules"": [0.000498], ""Main-track_authority"": [0.002015], ""Miscellaneous"": [0.000995], ""Speed"": [0.004022], ""Train_handling/train_makeup"": [0.000498], ""Unusual_operating_situations"": [0.000498]}"
9,27,27,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.000502,0.00000000,0.00833105,0.00885610,0.00052505,"{""B1"": 0.037037, ""B2"": 0.037037, ""B4"": 0.037037, ""B5"": 0.037037, ""B10"": 0.037037, ""B7"": 0.037037, ""B8"": 0.037037, ""B3"": 0.037037, ""B9"": 0.037037, ""B16"": 0.037037, ""B17"": 0.037037, ""B18"": 0.037037, ""B19"": 0.037037, ""B26"": 0.037037, ""B27"": 0.037037, ""B14"": 0.037037, ""B15"": 0.037037, ""B11"": 0.037037, ""B12"": 0.037037, ""B13"": 0.037037, ""B6"": 0.037037, ""B25"": 0.037037, ""B21"": 0.037037, ""B22"": 0.037037, ""B23"": 0.037037, ""B20"": 0.037037, ""B24"": 0.037037}","{""B1"": [0.000147], ""B2"": [0.000147], ""B4"": [0.011467], ""B5"": [0.000147], ""B10"": [4.9e-05], ""B7"": [1.5e-05], ""B8"": [5e-06], ""B3"": [7e-06], ""B9"": [0.044748], ""B16"": [0.015247], ""B17"": [0.111421], ""B18"": [0.020133], ""B19"": [0.013385], ""B26"": [0.005281], ""B27"": [0.003771], ""B14"": [0.015676], ""B15"": [0.01881], ""B11"": [5e-06], ""B12"": [5e-06], ""B13"": [5e-06], ""B6"": [0.000147], ""B25"": [0.002501], ""B21"": [4.9e-05], ""B22"": [0.010458], ""B23"": [0.013385], ""B20"": [0.013337], ""B24"": [0.01881]}"
