network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
0,7,26,1,True,regret,7178,5.954831,0.00099997,7178,5.954831,0.31436895,0.00000000,0.31436895,0.001,,"{""get_credentials"": 0.419251, ""find_LAN_access_port"": 5.5e-05, ""spoof_MAC_address"": 4e-05, ""find_WLAN"": 2e-05, ""break_WPA_keys"": 0.002541, ""exploit_software_vulnerability"": 0.000672, ""run_malicous_script"": 0.577422}","{""get_credentials"": [0.320047, 0.297135, 0.261229, 0.207547, 0.150555], ""find_LAN_access_port"": [0.517588, 0.517576, 0.517545], ""spoof_MAC_address"": [0.51763, 0.517627, 0.517621, 0.517609], ""find_WLAN"": [0.515441, 0.515434, 0.515416], ""break_WPA_keys"": [0.515464, 0.514709, 0.513016, 0.50972], ""exploit_software_vulnerability"": [0.517656, 0.517586, 0.517452, 0.517127], ""run_malicous_script"": [0.518058, 0.468929, 0.375568]}"
0,7,26,2,True,regret,4266,23.040204,0.00099958,4266,23.040204,0.31414107,-0.00022788,0.31436895,0.001,100,"{""get_credentials"": 0.420354, ""find_LAN_access_port"": 0.000715, ""spoof_MAC_address"": 6e-05, ""find_WLAN"": 0.00191, ""break_WPA_keys"": 4.2e-05, ""exploit_software_vulnerability"": 0.001045, ""run_malicous_script"": 0.575874}","{""get_credentials"": [0.319814, 0.296876, 0.260942, 0.207248, 0.150284], ""find_LAN_access_port"": [0.517752, 0.517599, 0.517195], ""spoof_MAC_address"": [0.518274, 0.518269, 0.51826, 0.518242], ""find_WLAN"": [0.516696, 0.516185, 0.514924], ""break_WPA_keys"": [0.518275, 0.518262, 0.518232, 0.518175], ""exploit_software_vulnerability"": [0.518313, 0.518205, 0.517995, 0.517489], ""run_malicous_script"": [0.51894, 0.469808, 0.376396]}"
1,8,29,1,True,regret,2865,2.802300,0.00099968,2865,2.802300,0.35645606,0.00000000,0.35645606,0.001,,"{""BribeProgrammer"": 0.001577, ""ProgrammerObtainsTheCode"": 0.000208, ""HireRobberA"": 0.000121, ""BugInComputerSystem"": 8.6e-05, ""ExploitBug"": 9.6e-05, ""HireRobberB"": 5.8e-05, ""RobberBreaksIntoSystem"": 6.3e-05, ""UseCodeInProduct"": 0.997792}","{""BribeProgrammer"": [0.356099, 0.355986, 0.355745, 0.355283], ""ProgrammerObtainsTheCode"": [0.356753, 0.356742, 0.356722, 0.356682], ""HireRobberA"": [0.356703, 0.356693, 0.35667], ""BugInComputerSystem"": [0.356759, 0.356753, 0.356742, 0.35672], ""ExploitBug"": [0.356796, 0.356788, 0.356771], ""HireRobberB"": [0.356777, 0.356772, 0.35676], ""RobberBreaksIntoSystem"": [0.356807, 0.356797, 0.356774], ""UseCodeInProduct"": [0.356836, 0.342007, 0.315711, 0.272076, 0.196972]}"
1,8,29,2,True,regret,7394,30.584084,0.00099997,7394,30.584084,0.35660340,0.00014734,0.35645606,0.001,100,"{""BribeProgrammer"": 9.3e-05, ""ProgrammerObtainsTheCode"": 7.8e-05, ""HireRobberA"": 2.3e-05, ""BugInComputerSystem"": 1.8e-05, ""ExploitBug"": 2.2e-05, ""HireRobberB"": 4.7e-05, ""RobberBreaksIntoSystem"": 0.002229, ""UseCodeInProduct"": 0.997489}","{""BribeProgrammer"": [0.356876, 0.356869, 0.356855, 0.356827], ""ProgrammerObtainsTheCode"": [0.356915, 0.356911, 0.356904, 0.356889], ""HireRobberA"": [0.356919, 0.356917, 0.356912], ""BugInComputerSystem"": [0.356929, 0.356928, 0.356925, 0.356921], ""ExploitBug"": [0.356937, 0.356935, 0.356931], ""HireRobberB"": [0.355882, 0.355877, 0.355866], ""RobberBreaksIntoSystem"": [0.355909, 0.355576, 0.354767], ""UseCodeInProduct"": [0.356946, 0.342115, 0.315815, 0.272171, 0.197048]}"
2,11,43,1,True,plateau,40500,127.202109,0.00156678,40500,127.202109,0.87277769,0.00000000,0.87277769,0.001,,"{""BreakIntoComputerCentre"": 0.096128, ""Unattended Guest"": 0.120722, ""CorruptSysAdmin"": 0.128409, ""ObtainPasswordFileA"": 0.103729, ""EncounterGuessablePasswordA"": 0.000154, ""LookOverSysAdminShoulderA"": 0.115606, ""TrojanHorseSAAccountA"": 0.107868, ""ObtainPasswordFileB"": 0.103746, ""EncounterGuessablePasswordB"": 0.000144, ""LookOverSysAdminShoulderB"": 0.115625, ""TrojanHorseSAAccountB"": 0.107869}","{""BreakIntoComputerCentre"": [0.872424, 0.84007, 0.78108], ""Unattended Guest"": [0.872746, 0.857164, 0.826209], ""CorruptSysAdmin"": [0.87278, 0.861179, 0.841966], ""ObtainPasswordFileA"": [0.87247, 0.845544, 0.804179, 0.732509], ""EncounterGuessablePasswordA"": [0.999831, 0.99981, 0.999774, 0.999705, 0.999585], ""LookOverSysAdminShoulderA"": [0.872678, 0.852798, 0.817778, 0.756138], ""TrojanHorseSAAccountA"": [0.872581, 0.848919, 0.808216, 0.731304], ""ObtainPasswordFileB"": [0.872461, 0.845531, 0.804161, 0.732484], ""EncounterGuessablePasswordB"": [0.999842, 0.999823, 0.999789, 0.999724, 0.999612], ""LookOverSysAdminShoulderB"": [0.87266, 0.852777, 0.817753, 0.756107], ""TrojanHorseSAAccountB"": [0.872579, 0.848917, 0.808214, 0.731301]}"
2,11,43,2,True,plateau,37500,107.041556,0.00161625,37500,107.041556,0.87277318,-0.00000451,0.87277769,0.001,100,"{""BreakIntoComputerCentre"": 0.09611, ""Unattended Guest"": 0.120778, ""CorruptSysAdmin"": 0.128412, ""ObtainPasswordFileA"": 0.103816, ""EncounterGuessablePasswordA"": 8e-06, ""LookOverSysAdminShoulderA"": 0.115626, ""TrojanHorseSAAccountA"": 0.107887, ""ObtainPasswordFileB"": 0.103824, ""EncounterGuessablePasswordB"": 1.5e-05, ""LookOverSysAdminShoulderB"": 0.115628, ""TrojanHorseSAAccountB"": 0.107897}","{""BreakIntoComputerCentre"": [0.872445, 0.840096, 0.781113], ""Unattended Guest"": [0.872692, 0.857104, 0.82614], ""CorruptSysAdmin"": [0.872778, 0.861177, 0.841964], ""ObtainPasswordFileA"": [0.872514, 0.845566, 0.804171, 0.732456], ""EncounterGuessablePasswordA"": [0.999991, 0.99999, 0.999989, 0.999985, 0.999979], ""LookOverSysAdminShoulderA"": [0.872659, 0.852775, 0.817752, 0.756105], ""TrojanHorseSAAccountA"": [0.87256, 0.848895, 0.808188, 0.731268], ""ObtainPasswordFileB"": [0.872498, 0.845549, 0.804152, 0.732434], ""EncounterGuessablePasswordB"": [0.999983, 0.999981, 0.999978, 0.999971, 0.999959], ""LookOverSysAdminShoulderB"": [0.872656, 0.852772, 0.817748, 0.7561], ""TrojanHorseSAAccountB"": [0.872549, 0.848882, 0.808172, 0.731247]}"
3,11,11,1,True,regret,1,0.000633,0.00006236,1,0.000633,0.00019225,0.00000000,0.00019225,0.001,,"{""Impersonation"": 0.090909, ""User_login"": 0.090909, ""Password_attack"": 0.090909, ""Unauthorized_login"": 0.090909, ""Packet_spoofing"": 0.090909, ""Sync_flood"": 0.090909, ""SQL_injection"": 0.090909, ""Insert_malicious_scripts"": 0.090909, ""Capture_packets"": 0.090909, ""Analyze_packets"": 0.090909, ""Modify_sensitive_data"": 0.090909}","{""Impersonation"": [7e-06], ""User_login"": [0.001089], ""Password_attack"": [0.001064], ""Unauthorized_login"": [0.001064], ""Packet_spoofing"": [0.066687], ""Sync_flood"": [0.066687], ""SQL_injection"": [0.000178], ""Insert_malicious_scripts"": [0.077542], ""Capture_packets"": [0.0], ""Analyze_packets"": [0.000121], ""Modify_sensitive_data"": [0.027011]}"
3,11,11,2,True,regret,1,0.006270,0.00000000,1,0.006270,0.00019225,0.00000000,0.00019225,0.001,100,"{""Impersonation"": 0.090909, ""User_login"": 0.090909, ""Password_attack"": 0.090909, ""Unauthorized_login"": 0.090909, ""Packet_spoofing"": 0.090909, ""Sync_flood"": 0.090909, ""SQL_injection"": 0.090909, ""Insert_malicious_scripts"": 0.090909, ""Capture_packets"": 0.090909, ""Analyze_packets"": 0.090909, ""Modify_sensitive_data"": 0.090909}","{""Impersonation"": [7e-06], ""User_login"": [0.001089], ""Password_attack"": [0.001064], ""Unauthorized_login"": [0.001064], ""Packet_spoofing"": [0.066687], ""Sync_flood"": [0.066687], ""SQL_injection"": [0.000178], ""Insert_malicious_scripts"": [0.077542], ""Capture_packets"": [0.0], ""Analyze_packets"": [0.000121], ""Modify_sensitive_data"": [0.027011]}"
4,12,37,1,True,plateau,110000,337.221201,0.00213809,110000,337.221201,0.66979349,0.00000000,0.66979349,0.001,,"{""Guessing"": 0.146077, ""Dictionary"": 0.324745, ""Bruteforce"": 0.066661, ""GenericReconnaissanceA"": 0.082567, ""EmailTrapExecution"": 0.080403, ""PhoneTrapExecution"": 0.062545, ""GenericReconnaissanceB"": 0.00417, ""PayloadCrafting"": 0.014447, ""EmailFileExecution"": 0.017268, ""PhysicalReconnaissance"": 0.008065, ""KeyloggerLocalInstallation"": 0.021155, ""PasswordIntercept"": 0.171897}","{""Guessing"": [0.670458, 0.533673, 0.363952, 0.202752], ""Dictionary"": [0.670289, 0.617728, 0.555763], ""Bruteforce"": [0.670071, 0.537154, 0.367198, 0.224888, 0.12669], ""GenericReconnaissanceA"": [0.669924, 0.659377, 0.640454], ""EmailTrapExecution"": [0.775974, 0.67002, 0.488627], ""PhoneTrapExecution"": [0.794806, 0.668236], ""GenericReconnaissanceB"": [0.668755, 0.667806, 0.666397], ""PayloadCrafting"": [0.677687, 0.667646, 0.651459], ""EmailFileExecution"": [0.711312, 0.697964, 0.668068], ""PhysicalReconnaissance"": [0.669445, 0.665242, 0.657143], ""KeyloggerLocalInstallation"": [0.693786, 0.669068, 0.63455], ""PasswordIntercept"": [0.745707, 0.669538]}"
4,12,37,2,True,plateau,108500,926.204255,0.00215092,108500,926.204255,0.66978993,-0.00000355,0.66979349,0.001,100,"{""Guessing"": 0.146081, ""Dictionary"": 0.324745, ""Bruteforce"": 0.066668, ""GenericReconnaissanceA"": 0.082652, ""EmailTrapExecution"": 0.080281, ""PhoneTrapExecution"": 0.062564, ""GenericReconnaissanceB"": 0.004106, ""PayloadCrafting"": 0.014438, ""EmailFileExecution"": 0.017212, ""PhysicalReconnaissance"": 0.008091, ""KeyloggerLocalInstallation"": 0.021076, ""PasswordIntercept"": 0.172087}","{""Guessing"": [0.670452, 0.533666, 0.363945, 0.202747], ""Dictionary"": [0.670288, 0.617728, 0.555763], ""Bruteforce"": [0.670047, 0.537127, 0.367172, 0.224869, 0.126677], ""GenericReconnaissanceA"": [0.669947, 0.659382, 0.64044], ""EmailTrapExecution"": [0.77625, 0.670371, 0.489024], ""PhoneTrapExecution"": [0.794754, 0.668165], ""GenericReconnaissanceB"": [0.668754, 0.667817, 0.666408], ""PayloadCrafting"": [0.677615, 0.667546, 0.651372], ""EmailFileExecution"": [0.711206, 0.697903, 0.66804], ""PhysicalReconnaissance"": [0.669319, 0.665128, 0.657005], ""KeyloggerLocalInstallation"": [0.693763, 0.669065, 0.634664], ""PasswordIntercept"": [0.745479, 0.669272]}"
